eu_election_circle_fr,region_no,city_name,people_no,REG,total_co,fem_executive_sa,fem_manager_sa,fem_employee_sa,fem_worker_sa,avg_male_sa,male_executive_sa,male_manager_sa,male_employee_sa,male_worker_sa,fem_executive_sa_mean,fem_manager_sa_mean,fem_employee_sa_mean,fem_worker_sa_mean,avg_male_sa_mean,male_executive_sa_mean,male_manager_sa_mean,male_employee_sa_mean,male_worker_sa_mean,fem_executive_sa_min,fem_executive_sa_max,fem_executive_sa_median,fem_manager_sa_min,fem_manager_sa_max,fem_manager_sa_median,fem_employee_sa_min,fem_employee_sa_max,fem_employee_sa_median,fem_worker_sa_min,fem_worker_sa_max,fem_worker_sa_median,avg_male_sa_min,avg_male_sa_max,avg_male_sa_median,male_executive_sa_min,male_executive_sa_max,male_executive_sa_median,male_manager_sa_min,male_manager_sa_max,male_manager_sa_median,male_employee_sa_min,male_employee_sa_max,male_employee_sa_median,male_worker_sa_min,male_worker_sa_max,male_worker_sa_median
Île-de-France,11,Othis,6448.0,11.0,195.0,21.6,15.3,12.1,10.8,16.9,25.3,17.8,13.2,13.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Saint-Pathus,5858.0,11.0,194.0,22.1,15.3,12.0,11.5,16.8,25.4,17.3,13.7,13.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Saint-Soupplets,3151.0,11.0,273.0,20.8,14.9,11.4,10.3,15.9,24.8,16.5,12.9,13.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Annet-sur-Marne,3047.0,11.0,185.0,23.2,14.8,12.6,11.8,19.3,28.1,18.0,14.6,13.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Brou-sur-Chantereine,4337.0,11.0,207.0,21.5,14.6,11.6,10.0,15.2,24.5,16.0,12.1,12.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Claye-Souilly,11522.0,11.0,898.0,22.6,15.3,11.9,10.9,17.4,27.7,16.5,12.4,12.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Courtry,6481.0,11.0,364.0,23.0,15.7,12.3,11.6,17.6,25.9,17.1,13.4,12.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Lagny-sur-Marne,20966.0,11.0,1550.0,22.1,14.4,11.5,10.1,17.4,29.0,16.1,12.0,12.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Pomponne,3687.0,11.0,158.0,22.6,14.7,11.6,11.0,18.3,33.7,16.9,11.4,12.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Saint-Thibault-des-Vignes,6139.0,11.0,524.0,23.5,14.9,11.6,10.0,18.6,28.7,16.1,12.5,13.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Vaires-sur-Marne,13305.0,11.0,469.0,23.1,15.2,11.7,10.0,17.6,27.7,17.0,12.4,12.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Villeparisis,25514.0,11.0,1206.0,20.5,14.5,11.4,10.2,14.9,24.4,15.9,11.6,12.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Villevaudé,1732.0,11.0,174.0,25.8,14.7,12.3,11.0,18.8,28.1,17.1,14.1,13.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Bussy-Saint-Georges,25731.0,11.0,1394.0,22.3,14.8,11.7,10.7,19.4,28.1,16.3,12.2,13.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Champs-sur-Marne,24635.0,11.0,1358.0,21.7,14.4,11.6,10.3,16.3,25.4,15.6,11.4,12.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Chanteloup-en-Brie,3244.0,11.0,197.0,20.5,14.3,12.0,11.3,17.9,26.0,16.5,13.1,12.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Collégien,3249.0,11.0,389.0,21.6,14.8,12.0,11.4,17.6,25.9,17.3,12.5,13.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Coupvray,2708.0,11.0,149.0,23.6,15.5,12.1,12.3,19.5,27.2,18.1,12.1,13.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Croissy-Beaubourg,1930.0,11.0,568.0,23.3,15.8,12.7,11.4,20.6,28.8,18.4,12.1,13.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Dampmart,3076.0,11.0,133.0,21.5,15.4,11.7,10.7,17.6,28.3,18.2,12.0,12.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Ferrières-en-Brie,2714.0,11.0,238.0,21.9,14.5,11.6,10.2,17.4,25.8,15.9,12.1,12.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Lognes,13686.0,11.0,886.0,19.7,14.1,11.0,9.7,14.7,22.2,15.3,11.4,11.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Montévrain,9652.0,11.0,580.0,22.3,13.9,11.3,10.7,16.7,25.9,16.1,11.3,12.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Noisiel,15084.0,11.0,760.0,21.0,14.4,11.0,9.9,14.4,23.3,15.5,10.9,11.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Ozoir-la-Ferrière,19930.0,11.0,1237.0,23.1,15.1,11.7,10.1,18.5,29.0,17.3,12.5,12.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Pontcarré,2058.0,11.0,112.0,21.3,14.7,12.0,11.4,17.8,25.7,17.2,12.2,12.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Roissy-en-Brie,22541.0,11.0,841.0,21.0,14.6,11.4,9.9,15.4,23.7,16.2,11.6,12.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Thorigny-sur-Marne,9189.0,11.0,473.0,22.4,14.4,11.8,10.2,17.0,27.0,16.4,11.8,12.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Brie-Comte-Robert,15955.0,11.0,1177.0,22.0,14.6,11.4,10.2,16.0,26.6,16.3,11.8,12.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Chaumes-en-Brie,2968.0,11.0,153.0,21.5,14.6,11.3,10.3,17.0,27.5,17.2,13.9,12.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Chevry-Cossigny,4000.0,11.0,222.0,21.5,15.2,12.3,10.8,18.5,27.5,17.6,14.1,13.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Combs-la-Ville,21735.0,11.0,905.0,21.3,14.8,11.6,10.0,16.3,25.1,16.5,11.8,12.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Coubert,1630.0,11.0,94.0,21.5,14.9,11.2,11.2,16.0,24.3,16.4,12.1,12.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Gretz-Armainvilliers,8574.0,11.0,503.0,22.0,14.3,11.1,9.7,15.1,25.4,16.0,11.6,12.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Grisy-Suisnes,2252.0,11.0,171.0,21.7,16.3,12.2,10.4,19.9,28.4,18.1,13.5,13.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Guignes,3346.0,11.0,157.0,19.3,13.8,11.3,9.9,14.9,25.0,15.6,11.5,12.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Moissy-Cramayel,17508.0,11.0,782.0,20.4,14.1,11.1,9.9,14.8,23.4,15.9,11.5,11.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Mormant,4547.0,11.0,202.0,20.7,14.1,10.6,10.2,14.8,24.2,16.5,11.9,12.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Pontault-Combault,37700.0,11.0,2226.0,21.2,14.5,11.3,10.2,15.8,24.7,16.4,11.9,12.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Presles-en-Brie,2210.0,11.0,109.0,22.7,13.8,11.8,9.7,17.1,25.0,16.8,12.2,13.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Soignolles-en-Brie,2002.0,11.0,112.0,23.5,14.3,12.0,11.2,18.0,29.4,17.5,13.1,13.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Tournan-en-Brie,8101.0,11.0,530.0,22.2,14.5,11.6,10.5,16.5,26.1,18.3,11.7,11.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Guyancourt,26859.0,11.0,1439.0,22.9,14.9,11.8,11.2,19.4,27.7,16.4,12.0,12.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Montigny-le-Bretonneux,32949.0,11.0,2363.0,23.2,15.3,12.5,10.9,21.3,27.6,16.8,12.4,13.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Viroflay,15247.0,11.0,958.0,26.7,16.0,13.0,13.3,26.6,33.6,17.9,13.4,14.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Chevreuse,5437.0,11.0,391.0,26.2,15.4,12.8,10.7,27.1,38.2,17.6,12.5,14.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Jouy-en-Josas,6805.0,11.0,566.0,27.2,16.6,13.9,15.1,31.2,37.7,21.9,13.5,21.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Le Mesnil-Saint-Denis,6478.0,11.0,340.0,24.8,15.8,12.8,14.9,24.6,31.7,17.3,15.7,13.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Magny-les-Hameaux,8972.0,11.0,455.0,24.9,15.2,12.0,12.3,21.1,29.9,17.5,12.4,13.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Saint-Rémy-lès-Chevreuse,7036.0,11.0,453.0,26.1,15.7,13.2,12.1,27.7,34.9,19.1,16.5,16.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Vélizy-Villacoublay,20041.0,11.0,1728.0,23.7,15.5,12.4,11.4,20.3,28.2,18.3,12.6,12.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Voisins-le-Bretonneux,11206.0,11.0,776.0,25.8,15.8,12.8,14.4,27.6,33.4,18.2,14.2,16.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Bougival,8695.0,11.0,642.0,27.6,15.6,12.5,13.8,27.0,38.3,18.3,12.9,14.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Feucherolles,2749.0,11.0,223.0,29.6,16.6,16.1,19.0,47.8,54.7,42.1,14.3,26.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,La Celle-Saint-Cloud,21094.0,11.0,1238.0,29.0,16.3,12.3,13.6,29.1,41.4,18.5,13.4,15.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Le Chesnay,28316.0,11.0,2257.0,26.2,16.2,12.4,13.6,28.8,38.9,18.8,13.7,14.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Noisy-le-Roi,7528.0,11.0,571.0,27.0,16.3,13.4,12.1,36.2,44.9,21.7,15.7,17.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Saint-Nom-la-Bretèche,4934.0,11.0,448.0,31.8,18.6,14.9,21.3,52.4,58.0,56.3,16.6,35.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Villepreux,9861.0,11.0,380.0,24.8,15.0,11.8,10.8,20.6,29.8,17.4,12.3,13.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Carrières-sur-Seine,14916.0,11.0,891.0,26.6,16.3,12.3,12.0,23.5,32.1,17.8,14.0,13.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Chatou,30529.0,11.0,2012.0,27.5,16.6,13.3,12.9,28.0,37.6,18.3,15.1,15.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Croissy-sur-Seine,9719.0,11.0,809.0,30.5,17.2,14.0,21.2,39.5,49.5,20.9,16.6,20.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Houilles,32291.0,11.0,1834.0,24.0,15.7,12.4,11.3,20.4,28.0,16.5,12.9,12.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Le Port-Marly,5146.0,11.0,371.0,26.2,15.3,11.9,11.9,21.1,30.7,18.1,12.7,14.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Louveciennes,6607.0,11.0,584.0,28.5,18.1,13.2,13.0,35.0,46.3,20.2,12.2,20.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Marly-le-Roi,16113.0,11.0,947.0,26.3,16.5,12.3,11.0,25.3,34.4,18.4,13.4,13.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Le Mesnil-le-Roi,6125.0,11.0,439.0,28.9,17.9,12.6,15.4,30.9,41.8,18.4,17.0,17.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Le Vésinet,15587.0,11.0,1481.0,33.4,16.5,13.5,12.8,44.1,54.6,23.4,17.7,23.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Maisons-Laffitte,23344.0,11.0,1787.0,28.8,16.3,12.8,12.9,30.1,38.2,19.0,15.0,15.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Montesson,14919.0,11.0,1100.0,26.1,16.1,12.8,11.4,25.3,34.1,19.1,13.2,14.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Sartrouville,50570.0,11.0,2684.0,22.7,15.0,11.6,10.1,16.8,26.0,15.8,11.3,12.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Chambourcy,5591.0,11.0,535.0,29.8,16.2,12.3,13.9,43.1,43.5,93.4,16.8,19.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Fourqueux,4057.0,11.0,268.0,31.0,17.5,13.6,18.0,46.9,51.4,21.0,21.9,53.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Le Pecq,16048.0,11.0,919.0,26.1,16.1,12.3,12.6,26.0,35.2,18.5,14.0,15.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Mareil-Marly,3473.0,11.0,262.0,30.4,16.7,13.5,28.1,40.7,47.4,22.8,19.2,27.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Saint-Germain-en-Laye,38203.0,11.0,3909.0,27.3,15.9,12.4,13.1,34.7,42.2,50.5,14.7,16.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Andrésy,11921.0,11.0,569.0,23.5,15.3,12.7,9.9,20.8,29.1,16.9,13.2,13.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Chanteloup-les-Vignes,10000.0,11.0,417.0,21.6,14.4,10.9,9.6,14.4,26.2,15.7,10.7,11.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Conflans-Sainte-Honorine,33829.0,11.0,1945.0,22.8,15.2,12.0,10.0,18.4,27.4,16.3,12.0,12.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Hardricourt,2037.0,11.0,241.0,22.4,13.8,12.0,9.8,17.0,28.0,17.3,10.5,12.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Maurecourt,4234.0,11.0,204.0,23.9,15.3,12.4,10.3,20.7,29.7,16.6,14.5,13.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Triel-sur-Seine,11592.0,11.0,632.0,25.2,15.1,12.2,11.1,22.0,31.3,17.5,13.3,13.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Vaux-sur-Seine,4509.0,11.0,263.0,25.3,15.4,11.8,11.5,21.5,31.2,17.8,12.3,13.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Verneuil-sur-Seine,14658.0,11.0,721.0,24.6,15.5,12.2,11.4,22.2,32.0,17.4,12.8,13.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Buchelay,2843.0,11.0,344.0,22.7,14.3,11.2,9.7,16.0,25.7,16.3,11.9,12.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Gargenville,6625.0,11.0,358.0,21.3,14.1,11.3,10.8,16.6,26.7,17.0,11.7,12.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Issou,4267.0,11.0,112.0,19.6,14.1,10.9,10.8,15.8,23.9,16.3,12.1,13.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Juziers,3777.0,11.0,206.0,22.9,14.4,11.7,11.0,18.5,30.5,17.0,11.9,12.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Limay,15809.0,11.0,696.0,21.1,13.8,10.6,9.8,13.8,23.7,15.9,10.8,12.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Magnanville,5562.0,11.0,299.0,21.5,14.7,11.6,11.2,16.6,26.1,16.1,12.5,12.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Mantes-la-Jolie,43711.0,11.0,2331.0,20.8,13.6,10.6,8.9,13.2,23.6,14.7,10.5,11.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Mantes-la-Ville,19580.0,11.0,786.0,20.3,13.7,10.8,9.9,14.6,24.1,15.9,11.2,12.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Porcheville,2890.0,11.0,158.0,20.1,14.8,11.3,10.6,15.6,25.1,17.3,11.9,12.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Rosny-sur-Seine,5807.0,11.0,265.0,21.3,14.1,11.5,10.4,15.6,25.6,16.4,12.0,12.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Aubergenville,11215.0,11.0,545.0,21.1,14.4,11.2,10.7,15.4,26.0,16.5,11.4,12.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Île-de-France,11,Bonnières-sur-Seine,4435.0,11.0,299.0,20.4,14.6,10.5,10.3,14.5,24.5,16.0,11.0,12.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
